Review,sentiment
"Knapa pakai alamat sesuai ktp saya tidak bisa, tp kalau pakai alamat tetangga saya bisa",-1
3 dulu sambil nunggu semarang tercover,0
gak bisa di pakai di pontianak ternyata,-1
kenapa ya kesalahan autentikasi mulu,1
Kegiatan yang sangat ber faedah☺️,1
Pemakaian mudah Dan Para kurir Ramah.,1
Lama utk pengambilan sampahnya. Lbh cpt.dr yg punya sebelah,0
Untuk daerah sukabumi/cianjur kapan min,1
Bagus sudah 3 kali ngiloin sampah,1
Adain di berbagai daerah dong please... Di daerah saya belum ada nih...,1
"Lambat banget belum juga diproses2 sampah saya belum dijemput dah 5 hari, pdhal daerah JakSel, apa armadanya cuma ada satu se-jabodetabek?",-1
"Kota semarang belum ada, tolong di cantumkan.. terimakasih",1
Bagus sebarkan keseluruh pelosok penjuru dunia. Bijaksana dan bijaklah dengan bumi.,1
"Tambahkan lokasinya mind,, saya di Semarang nggak masuk wilayah operasionalnya.. Jadi aku uninstal lg deh...",1
"semoga bisa untuk seluruh Indonesia, krn aku juga mau ngirim sampah plastik😔",1
"Bagus banget, sayang cuma Jabodetabek",0
ga dapet kode aktivasinya -_-,-1
Semangat pejuang lingkungan... Apa yg baik mari kita dukung💪👍,1
Seneng banget ada aplikasi ini ♡♡♡,1
"Krn sy pengurus bank sampah, jd aplikasi ini sgt bermanfaat...peduli lingkungan utk selamatkan bumi 👍👍",1
Saya ada minyak jelantah tp bingung mo di setor gimana cara ny.. Tolong bls yak,1
"Kereen bgt, semoga as soon as possible masyarakat indonesia bisa lebih sadar akan daur ulang sampah, dan semoga mobilisasi eRecycle bisa menjangkau seluruh wilayah indonesia",1
uninstal aja kalau ribet mah,-1
Aku kasih bintang 2 karena gk lengkap lokasi alamat kota dan alamat kecamatan nya,-1
"Kak, ini proses penarikan dana brp lama ya ...",1
Bagus sekali programnya,1
"Jangkauan arenya tolong diluaskan, khususnya sluruh pulau jawa",0
bagus.. kapan beeoperasi diarea jawa timur..,1
Kenapa kode aktivasi nya gak di kirim kirim ke no saya,-1
Cara menghilangkan iklan di hp Androit,1
"Kemarin order 18kg lebih, ga di jelasin di apknya botol brp kg, kardus brp kg, udh gt dpt 14k doang yaallah :(",-1
Alamatnya tidak terdeteksi,-1
"Luar luas biasa wilayah Bogor uda tercover ,dan beneran dibayar lumayan buat jajan anak",1
Tolong lokasi nya di tambah lagi saya tinggal di Jateng,0
Sudah diberisihkan masih ada gak mau hilang,1
Layanan cepat👍,1
Perluas ke wilayah JABAR dan sekitarnya min,1
Keren banget.. makin semangat pilah sampah !,1
Saya mau tanya maksudnya aplikasinya sedang pemeliharaan sistem gimana ya?,1
Game jelek gak jelas amat ni app ❌😂😂😂,-1
Harganya hampir blm sama ya,1
Bagus sebenernya. Mohon surabaya juga dong .,0
Kenapa pas sya mau tulis alamat nya ga bisa ya...,0
Mantap... Respon cepat!!,1
Hanya dengan melalui e-recycle saya membantu menyelamatkan bumi ini,1
Aplikasinya sangat bermanfaat 😊👍,1
Kasi bintang ja dulu blm di coba,1
Tolong tambahkan berbagai sampah kaleng,1
Solusi yang baik dalam penanggulangan limbah👍,1
Sayang banget lokasi penjemputannya nggak sampai jawa Tengah,-1
Daerah cibarusah ngga bisa di angkut .. sedih bgt,-1
"Jika sudah ada di Kalimantan kabari yaa, pasti saya download",0
"Sayang cmn plastik aja, kardus sm kertas blom bisa.. Kardus jg doong",0
Ayo kembangkan supaya semua user se Indonesia pakai dan tidak buang sampah sembarangan,1
Mudah2an. Applikasi ini memuaskn.,1
Kok alamat untuk sumatera barat ngk ada ya,-1
Semoga bermanfaat bagi saya dan masyarakat sekitar,1
aplikasi 👎 tidak rekomendasikan untuk aplikasi ini.,-1
"Semoga amanah ya eRecycle, kelola sampah secara bertanggung jawab",1
Sumpah berguna banget nih apps,1
Miinn.. Kota Malang minta tolong diadakan juga dong.,1
Aplikasii apa ini...aplikasi engga jelassss..!!!!,-1
Jutaan orang tidak menyadari bahwa aplikasi ini sangat bermanfaat untuk menanggulangi permasalahan limbah di Jakarta!,1
Gak bs ketik alamat ckck muter terus,0
Sayang banget gak ada lokasi kalimantan,-1
Untuk kecamatan Sepatan atau Pasar kemis blm ada ya,1
"KECEWA AJA, 1 BULAN TIDAK DIJEMPUT-JEMPUT, AREA JABODETABEK. AKHIRNYA SAYA DELETE AJA APLIKASINYA GA JELAS",-1
Mantab sangat membantu go green,1
Kurang layak bagi kami soalnya gak ada cakupan provinsi,-1
Minimal berapa kg untuk penjemputan ya mksh,1
tambahkan lokasi jemput untuk bandung dongg,0
sangat berguna sekali,1
Ini aplikasi apa min?msh belom ngerti,-1
Kode aktivasi gak keluar,-1
maaf saya masih kasih bintang tiga karna saya masih mau donlod,0
Bagus program nya,1
Klo bisa sadap saya kasih5,-1
Maaf mau tanya withdrawny cuman ke bank BCA aja kah? Ga bsa ke bank/e money lainnya?? Mhon di jwab mkasih,0
sangt di gunakan,1
Baru coba baru download,1
3 kali minta kirim otp g d kirim2. Cek wa atau sms g ada.,-1
Cepat responnya,1
Semoga Bermanfaat kedepannya,1
Good daur ulang,1
"Cuma di jakarta doang, saya di bogor. Tp tetep saya kasih bintang 5. Krn ini baguus untuk bumi 👍👍. Semangat!!!Saya tunggu sampai ke bogor 😊😊😊",1
Ko ga bsa di buka ya padahal dah masukin akun saya,-1
Mantap dah aplikasinya,1
Kocak gabisa login . Apakah di blokir oleh menteri lingkungan,-1
Ini bagus banget,1
Tolong diperluas cakupannya. Saya di Purwakarta Jawa Barat 😊,1
kapan digerakkan di malang kak?,1
Bermanfaat sekali..🤗,1
Bagus demi menjaga bumi dari global warming,1
Semoga berkah aplikasinya,1
belum ada di lampung,1
Aplikasi ini buat download stumble guys,1
Tambahkan fitur hapus akun..,1
Tolong dong surabaya juga 🙏🙏,1
Kesalahan server muluk....,-1
Kode invalid pdhl sesuai e-mail,-1
3 dulu blom coba,0
Skrg udh pake point ya...gk paham 😅..,1
Hadew padahal uda pakai artis edrick tp kok surabaya sidoarjo blm ada ya,-1
Ayo bikin di Rangkasbitung lebak banten mas...semangat untuk kepedulian lingkungan,1
Aihh pleaseeeee ke seluruh indonesiaaa,1
Sayang nya daerah sumatra utara belom ada 😥,-1
Mohon bantuannya utk renovasi rmh dan byr hutang kk,1
Mau tanya apakah di Kalimantan Selatan belum ada?,1
Daerah Jatim kota Surabaya gak ada,-1
Karna Jawa Tengah gak ada,-1
"sy di pondok kelapa jakarta timur, br mo coba nih",1
utk daerah medan sdh ada belum?,1
Adain di tangsel dong!!! Berharap banget ada ditangsel,1
"Salah tekan mohon maaf asisten , saya masih demam!!",-1
Bermanfaat sekali,1
Wilayah ya di perluas admin ke Cibinong,1
Semoga hadir di kota malang🙏🏻,1
Ke tangerang bisa kan min,1
Surabaya kapan ada? 😭😭😭😭😭😭,-1
Di kota bandung dong,0
"Coba, dulu ni ya",1
3 dulu yah,0
Sngt bgus ada bnk smph di daerah trdekat,1
Ditunggu ada di wilayah Bogor kak,1
Di Bogor sama Lampung di adain dong,1
Sayang cuman wilayah Jakarta aja 😢😢,0
Bgmn isi tgl lahir & kode penjemputan ?,0
Merasa puas.,1
Ber mn paat itu indh,1
ADAIN DI SURABAYA PLISS,0
Good,1
Sangat baik,1
Bermanfaat,1
Good,1
Bagus,1
Bagus,1
"Aplikasi nya bagus dan sangat membantu lingkungan, tpi sayang jangkauan daerah nya masih sedikit, jdi sedih pdahal di daerah ku bnyak sampahnya jga😢",0
Tes dulu,0
masyaAllah TabarakAllah 🥰,1
👍👍👍👍👍👍👍👍,1
Wow app keren 👨‍🚀,-1
Kurang gacor,1
Good,1
Baru ya,1
Ok,1
Ciptahadiprana MIUI,1
Thanks good,1
Good app👍🏼👍🏼,1
Siap,1
Ok,1
Aplikasi begooooo....!!!!,-1
Lumayan bagus,1
Membantu banget. Thanks ya,1
Alhamdulillah,1
mantappp,1
Lanjutkan,1
Ga tahu,-1
Good,1
⭐⭐⭐⭐⭐,1
Good 👍👍👍,1
Nunggu nomor,-1
semangat,1
Jakarta barat blm ada 🤦🏻‍♂️,-1
Kurang bagus,0
Super App. Thanks.,1
kang kadang,-1
Teu apl ribet,1
Untuk Juliani,-1
Top,-1
👎,-1
Ok,1
Good job,1
ok,1
Bagus,1
Senang,1
Best of The Best,1
Berenang,1
Baik,1
Top,1
Dagang,1
Suka,1
Anu aplikasi kaya,1
💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎dst,1
"Keren, inovatif dan mudah. Dan semakin dipermudah oleh aplikasi ini sekarang dengan minimal sampah daur ulangnya 5kg kita sudah bisa order penjemputan sampahnya dan juga ada beberapa fitur lainnya. Maju terus dan update selalu agar bisa memberikan kenyamanan terus menerus untuk pelanggannya kak.",1
"Kalau saya membantu untuk sosialisasikan ke pekerja bersih-bersih, penjemput sampah dan masyakat lainnya, apa di bolehkan? Karena saya perhatikan dari isi aplikasikan cukup bagus dan bisa membantu mengurangi pemulung di luar sana, ide aplikasinya unik dan bagus.",1
Sy sudah pakai app. 2x & selama itu lancar tp kenapa saat pemakaian ketiga malah loading trus selama 2 hr ini saat mau order pick up padahal jaringan bagus & stabil. Sudah di tes dgn 3 hp tetap saja loading dlm proses kirim data pick up. Tolong perbaiki maintancenya.. kalau sudah bisa digunakan baru sy tambah bintangnya,-1
aplikasi ini kurang efektif masih banyaj mode yang kurang seperti tdk ada etimasi harga yang di berikan apabila kita sudah kalkulasikan beratnya.. selain itu apabila kita sudah menjual sampah dan mencari kuris samah tdk ada tanda batalnya dan jg pencariannya sangat lama..,-1
"Hari ini coba install 3 aplikasi daur ulang, 2 gagal login. Hanya MallSampah yg mulus sampai request pick up. Mantap, sampah bs dijemput tanpa minimal berat, cocok bgt utk rumah tangga yg ga bs banyak simpan sampah. Kalau lancar sampai proses pick up besok, ganti jd bintang lima.",1
"Aplikasi masih sangat lambat, tolong aplikasinya untuk lebih di upgrade. Dan sedikit saran kalau bisa sediakan kolom chating CS untuk berkonsultasi langsung agar menggampangkan pemakai aplikasi yang ingin bertanya tentang prosedur nya. Semoga aplikasinya lebih bermanfaat lagi bagi banyak orang orang.",0
"Aplikasi ini sangat bermanfaat. Karena selain mendjikan kita peduli dengan lingkungan karena kita memilah dan membuang sampah2 yang susah terurai, kita juga mampu menghasilkan uang dari sampah2 tersebut. Pkoknya keren!",1
"Mengapa tidak ada akses untuk daerah DKI Jakarta, Tolong akses untuk daerah Jakarta, saya yakin pasti akan sangat berguna, mungkin bisa mengurangi masyarakat membuang sampah sembarangan mungkin bagi mereka yg tau aplikasi ini akan lebih memilih tidak membuag sampah sembarangan, saya pun akan merekomendasikan pada teman dan kerabat saya. Jika akses dapat diperluas saya akan mulai mengumpulkan botol plastik ataupun semacamnya.",-1
"Aplikasi yang sangat bagus, namun kekurangannya masih ada sampah yang banyak di hasilkan namun tidak diterima contohnya botol-botol kaca, pada masa pandemi ini konsumsi vitamin c cair dalam kemasan botol-botol kaca meningkat namun tidak di terima di mallsampah. Namun terima kasih. Aplikasi ini sangat bagus. Ini hanyalah saran🙏",0
"Apk apaan ini diminta jemput barang tapi terlalu banyak alasan, bagi kalian yg rencana mau download apk ini gak usah di download takutnya nanti kecewa ki', soalnya servernya punya beribu alasan, kalau didalam aplikasi belum ada alasan yg dilontarkan tapi saat kita di WA, alasan sudah dilontarkan satu persatu. Percuma bikin apk kalau tidak ada gunanya jadi apk sampahji..",-1
Aplikasi ini sangat bermanfaat untuk menjaga kebersihan lingkungan. Melalui aplikasi ini sampah bisa di daur ulang dengan mudah. Smoga kedepannya aplikasi ini tambah maju dan bisa lebih berkembang,1
"aplikasi nya mantul 👍👍👍, tapi tolong tambahkan zona operasi di jawa timur khususnya surabaya sidoarjo & juga contact line / email pada aplikasi, maka akan saya beri bintang 5.",0
"Apk ini bagus sebenernya, tapi cakupan kotanya tolong diperluas lagi ya min... saya dari sumsel tapi kota tempat tinggal saya tidak ada dipilihan... semuanya malahan pilihan dari daerah jawa semua...😭",0
Saya download aplikasi ini tapi kenapa tidak bisa di pakai karena masih belum masuk ke dalam jangkauan wilayah Jawa timur tolong donk di perbaiki fiturnya agar bisa masuk ke wilayah Surabaya juga.,-1
Aplikasi ini sangat bagus ibu jadi saya bisa menabung dengan cara memiliki sampah dengan sebanyak mungkin. Terima kasih garena sudah membuat aplikasi ini salam dari bocil kematian,1
"Aplikasi yang sangat keren, yang tadinya sampah hanya menjadi limbah, dengan aplikasi ini sampai dapat menjadi cuan.. sukses selalu mallsampah 💪",1
Aplikasi ini sebenarnya menarik dan bagus. Tapi cakupan wilayahnya belum seluruh Indonesia. Di tempat saya di kabupaten Grobogan Jawa Tengah tidak ada.,-1
"App nya bagus, tpi klo bisa di Wilayah jawa barat, banten di adakan system ini karna Kan biasanya bnyk banget sampah²klo bisa di Seluruh indonesia Biar bisa mengurangi sampah² , ❤❤",1
minimal pengepulnya diedukasi dulu lah. Masa tv yg banyak komponen lainnya di dalamnya hanya dihargai 5ribu perak. Not recommended,-1
"Aplikasi ini membuat saya lebih mudah untuk mengelolah sampah menjadi uang / point yang ada dirumah saya , tidak hanya sampah barang elektronik rusakpun bisa di jual kembali ...",1
Saya sangat suka aplikasi seperti ini sayang kota tempat saya tinggal tidak ada dalam program...semoga kelak lebih banyak kota dan daerah yang ditambahkan untuk program ini,1
Kenapa password masuk aplikasi anda yang ngatur. Sy mau ganti password pake password sy sendiri.,-1
"Saya tadinya sudah akan memesan drop off, namun saat memasukkan alamat baru bisa beberapa wilayah di sulawesi. Di jakarta memang belum ada atau aplikasi saya error ya? Saya mau kontak call center tapi tidak saya temukan",-1
"App bagus banget, bisa ngurain banyak sampan. Dan tolong banget ini daerah jawa barat tepatnya di bogor. Di adakan biar ke daur ulang",1
"Aplikasi nya stabil dan tampilan yang lebih fresh, mudah untuk di pahami dan di gunakan, sangat bermanfaat.",1
"Aplikasi yang sangat bagus, semoga dapat terus berkembang tidak hanya ada di pulau sulsel dan jakarta saja, semoga bisa mencapai seluruh Indonesia !",1
"Sangat membantu mempermudah proses daur ulang karena sampahnya bisa dijemput, jadi tidak bingung lagi untuk buang sampah yang sudah dipilah.",1
"Mohon di tingkatkan item sampahnya mungkin bisa nanti di tambahkan pakaian bekas,,untuk meningkatkan kegunaan aplikasi mall sampah",1
Aplikasi sangat bagus dan dapat membantu masyarakat kecil dan mengedukasi ttg memilah sampah yg benar. Mau tanya di manado sudah bisa menggunakan aplikasi ini?,1
Masih kurang lancar klau sdh d dlam apk nya.... Jaringan lancar masih lalot... Wfi lancar masih aja sama lalot apk... Klau tujuannya bgus untuk meningkatkan kesadaran warga akan kebersihan,-1
Sangat berguna sekali buat investasi jd gampang terus membantu untuk kita lebih bijak pakai barang2 yang bisa didaur ulang,1
"Pengepul nya tidak ramah, agak bar-bar dan tidak memberikan penjelasan informasi prosedursehingga tidak memberikan kenyamanan bagi yang akan menjual",0
kalau bisa tambahkan harga perkilonya setiap barangnya karna tidak sesuai harga saat di jemput barangnya😠😡😡🥵🥵,-1
Tolong dong min diperbaiki apk. Saya mau set lokasi kok malah aplikasi terkeluar.,0
Aplikasinya bagus tapi sayangnya tidak menjangkau semua kota/kabupaten.semoga kedepanya dapat lebih baik,0
"Aplikasi nya sangat bagus, memudahkan untuk mendaur ulang sampah 👍👍, semoga saja bisa mengurangi penumpukan sampah di indonesia😊",1
"Ini akan menjadi aplikasi yg sangat baik dan besar, mohon ditingkatkan lagi ke berbagai wilayah seperti Lampung.",1
"Bagus banget aplikasinyaa, bisa membuat kita jadi lebih mudah unutuk mendaur ulang",1
"Mau daftar gak bisa alasannya cek koneksi internet, padahal internet gw on tapi gak bisa daftar tolong dong di maintenance apk nya",-1
Aplikasi nya bagus semoga semakin berkembang sehingga bisa di gunakan di luar pulau jawa,1
"Ga bisa daftar, server error lah, terus ketutup sendiri aplikasinya._.",-1
"Jaringan bagus dan aman-aman saja tapi malah disuruh cek koneksi, mohon diperbaiki dulu.",-1
"Platform lokal yg selain peduli lingkungan, bisa jadika sampah jadi uang. Kurang apa lagi.. check that out!!",1
Terima kasih sudah membantu saya mengubah sampah menjadi uang. Sangat bermanfaat. Sekali lagi terima kasih dan semangat terus buat tim Mallsampah :),1
App kerenn... bsa ngubah kertas yg udh ngk dipake jadi kertas yg berharga (duid) hehe❤,1
"Aplikasi ini bagus dan saya tertarik, tapi sayang untuk wilayahnya ga ada dijawa. Sedangkan saya sekarang berada dijawa tengah",1
"Saat masukin Alamat, applikasinya error. Tidak bisa input alamat",-1
"app ny bagus tapi waktu mau kasih alamatnya ,tapi...bagian kota dipulau jawa kok ga ada ya?,saya yg tidak tau atau memang tidak ada?",1
mungkin bisa ditambah provinsi sulawesi tengah trs kabupatennya diperljas juga terima kasih 🙏 ada banyak masalah sampah disini mungkin jika apk ini diperluas sampai sini akan sangat membantu,0
"Sebagai ibu rumah tangga,sangat terbantu dengan munculnya aplikasi ini. Tidak repot lagi memikirkan pembuangan sampah, karena melalui mall sampah, sampah-sampahnya pun di daur ulang. Bagus👍",1
"Terima kasih, aplikasi ini sangat membantu sekali. Saya sudah lama jd kolektor pengumpul sampah, sejak disekolah anak off sampah2 daur ulang jd numpuk sampe berbulan2. Hampir saja diserahkan ke pemulung yg akhir'y pemulung jg memilih yg bisa menghasilkan byk uang macam kardus dan botol saja. Sudah cari sana sini jg bank sampah yg mau nampung ternyata sulit, beruntung ada Mall Sampah. Jd tgl duduk manis smua sampah dibantu angkut sana mitra'y. Jd gak ribet gak pusing, smua terangkut dgn baik. 😊",1
"StartUp ini amat bagus. Selain mampu mengedukasi masyarakat agar dapat lebih ""melek"" sampah. MallSampah jg memberi manfaat untuk penyediaan lapangan pekerjaan dalam sektor yg masih terpinggirkan. Alangkah baiknya bila MallSampah dapat dikembangkan dgn menjangkau seluruh wilayah kota besar & kabupaten di Indonesia serta menyediakan lapangan pekerjaan bagi orang dgn disabilitas. Tentunya hal tersebut akan sangat membantu mengingat di negara kita, orang disabilitas terdiskriminasi ganda.",1
"Saya suka sekali aplikasi ini,tapi harus banyak update lagi,dan di perluas lagi sampai ke seluruh indonesia",1
"Mengapa tdk ada akses untuk di daerah bagian Sulawesi, tepatnya Sulawesi Tenggara, Kendari ya? Soalnya saya tidak dapat menyimpan alamat saya krn kota saya sepertinya tidak masuk domisili? Semoga bisa melebar ke berbagai daerah ya",-1
Bagus sangat membantu dan responx cepat...daerah gowa kedepannya klo bs sampah plastik jg diambil..,1
ini aplikasi hanya di makassar daerah lain seperti jawa blom ada. makassar is the best,1
"Udah selang 1 hari, stelah konfirmasi sehari sblumnya mau pick up. Malah datang. Payah. Kurang profesional.",-1
"Inovatif sekali, sangat bagus untuk mengurangi sampah yg merugikan banyak makhluk hidup",1
Mallsampah tolong lah di tambah kota nya jangan hanya di pulau Jawa tapi di pulau Sumatra di adakan dong khusus nya medan,0
Sangat baik dan memudahkan penyaluran sampah.,1
Aplikasi yg sangat bagus... Sangat mendedikasi untuk lingkungan,1
"Aplikasinya jelek dan tidak berguna, banyak disformasi didalamnya",-1
"Sudah pake app.nya sampahku dihargai 200 RB Alhamdulillah, bisa buat beli takjil. Makasih mallsampah sangat membantu ditengah pandemi ini",1
"Sangat membantu, mendaur ulang sampah jadi lebih mudah ^^",1
Baru mau nyoba aps ini tapi sudah lewat 2 hari order saya masih blm diproses terus padahal di notif maks 1x24 jam akan diproses. Piyeee toh,0
"Pengen jual sampah botol banyak banget di rumah , tapi daerah Manado belum bisa yah. Somoga cepat"" di adakan di manado",1
"Aplikasi ini semoga di kembangkan lagi ,,aplikasi ini bagus untuk kepedulian kita bersama terhadap lingkungan,,dan semoga makin di kembangkan dan di buka kan cabang untuk seluruh kabupaten di sulawesi selatan",1
"Aplikasi ini sangat membantu, mengurangi sampah dirumah saya ..terimakasih",1
"Auto Uninstall alesan ga ada blm masuk wilayah, disuruh anterin sendiri dong",-1
Aplikasi selalu keluar sendiri saat setelah masuk login,-1
"Di Aplikasinya harga tembaga disamakan dengan harga besi 500 - 3000, sedangkan kalau dijual langsung harganya kisaran 40000 - 60000.. Rugilah kalau begitu.",-1
aplikasinya keren...jual sampah dengan mudah...,1
Ini tidak ada yang kabupaten bekasi plsss tambahin biar aku intall lagi aku unistall dulu ya kalo udah ada kabupaten bekasi aku kasih bintang 5 ya,-1
"Aplikasi Bank Sampah sangat bermanfaat dalam mengelola limbah dan mendorong praktik ramah lingkungan. Namun, sayangnya, masih banyak daerah, termasuk wilayah Bogor, yang belum dapat mengakses aplikasi ini. Hal ini dapat menghambat potensi positif dari Bank Sampah dalam mengurangi sampah plastik dan mendukung ekonomi berkelanjutan di daerah tersebut.",1
"Aplikasinya bagus, tapi sayangnya belum menjangkau ya ke daerah Bandung",1
"Untuk di sulsel saja ada, di badung bali gk ada. Tolong perluas seluruh kabupaten/kota di Bali (Badung, Bangli, Buleleng, Denpasar, Gianyar, Jembrana, Karangasem, Klungkung, Tabanan)",1
Apakah aplikasi ini berlaku di seluruh wilayah Indonesia atau hanya beberapa wilayah khusus saja? Jika pertanyaan saya sudah ada jawabannya saya ksih bintang 5,0
"tolong tambah kan daerah Bogor ya dan Tangerang Selatan, saya terpaksa harus uninstall karena jangkauan daerah nya belum terlalu luas",1
Ini definisi bagus pake banget soalnya aku punya bisnis yang banyak sampah terus aku ketemu aplikasi ini,1
"Belum bisa dipakai provinsi Jabar, nggak bisa pakai alamat ku. Apk'a dah bagus banget dahal :(",0
Tolong aplikasi ini di upgrade lagi tambahin kota Lubuklinggau Sumatera Selatan karena aku banyak barang yg tidak di pakai lagi plisss tolong,1
"Saya kasih bintang 5 tapi bisa ga untuk alamat nya ditambah kota palembang, karena blm ada untk alamatnya disini",1
"Sorry aku uninstall, bagus sebenernya. Sayang, kotaku-Probolinggo provinsi Jawa Timur, enggak ada. Sedih;(",0
"ide dan aplikasinya keren, semangat",1
"Apakah Kota Bandung sudah bisa menggunakan aplikasi ini? Apakah ada lokasi drop off-nya? Saat ini baru saya install saja aplikasinya, semoga bisa segera digunakan.",1
"Aplikasi keren ,kapan lg sampah bisa jdi uang👍",1
"Aplikasi recomended banget,,,, memudahakan untuk semua biar hidup lebih bersih",1
"keren aplikasinya, menyelesaikan masalah sampah terutama di kota makassar",1
"Aplikasi yang keren di pakai untuk daur ulang sampah, Terima Kasih & Sukses terus Mall Sampah",1
"gak ada daerah palembang. utk sekarang uninstal dlu, kalo udh ada daerah palembang baru sy instal lg🙏",-1
"Aplikasi yang sangat2 bermanfaat, mall sampah oke👍👍👍",1
Layanan terbaik untuk daur ulang sampah bernilai ekonomis,1
Sangat berguna dalam upaya mencegah sampah masuk ke TPA,1
"Aplikasi yg mantap dan inovasi nya keren,",1
aplikasi yg sgt membantu utk menjawab tantangan kedepan mengenai sampah,1
Kak apakah ada batasan kg nya baru bisa di jemput? Klo bisa kak kita buat haganya/kg biar gak nanya2 lagi🙏,0
Aku kasih buntang 3 bukan karna jelek sih tapi gak.bisa tau harga barangnnya aja,0
force close terus nih appnya,0
Inovasi aplikasi luar biasa yg memudahkan kita untuk jual sampah.. #ubahjadikebaikan,1
Sangat membantu dalam mengelola sampah 👍,1
Utk Pick Up 1x24 ya ka ? Jdi kemungkinan Bsk baru datang ya utk pengambilan sampah ny Saya minta jemput yg jam 8-12 tapi belum ada respown Mohon bantuannya,1
Menyesal instal aplikasi ini . Masa berat dibawah 10kilo ditukarkan dengan poin. Ah mending mending jual ke pelanggan lain saja dapat harga cash langsung.,-1
Aplikasi sampah betul udah Ditungggu 3 hari dijemput sampahnya ngg datang2 juga yg jemput Autounistal,-1
Aplikasi keren banget untuk lingkungan,1
Perluas lagi wilayah nya agar bisa menjual sampah juga Karena alamat kota hanya di sulawesi saja jadi saya tida bisa menjual sampah juga Terimakasih,1
Sangat membatu sangat beguna bagi masyarakat Kalo bisa di wilayah kalimantan selatan di adakan system ini dan saya siap untuk mewakili program ini di wilayah kalimantan selatan tepatnya. banjarmasin - plehari,1
ini sangat bermanfaat untuk warga indonesia,1
Untuk Surabaya belum ada ya bos.. Jangan install dulu,0
"Kak, tambahkan lagi dong kotanya. Tempat tinggalku di kepulauan Nias kota gunungsitoli",1
tdk bisa diupdate or download pake wifi,0
"Mantap, aplikasinya sangat membantu",1
Kalau bisa jangkauannya jga sampai di takalar kak.,1
Sangat membantu dlm mengelola sampah 👍,1
"Dengan adanya aplikasi mallsampah dapat mengurangi sampah di indonseia khususnya Sulawesi Selatan dan dapat jga meningkatkan kesadaran masyarakat untuk tdk memuang sampah sembarang.krna sampah yg selema ini mereka buang memiliki nilai jual.krna sudah ada aplikasi mallsampah yg siap membeli sampah mereka yg untuk diulang,dan masyarakat bsa jga menambah penghasil dari penjualan sampah mereka jual.",1
"Selamat mlm, saya tenaga sanitarian, mau membuat bank sampah di wilayah kerja puskesmas saya, kira² apakah bisa kita bekerja sama utk kami menjual sampahnya lewat aplikasi ini? Kebetulan disini tidak ada bsi disini. Ini bisakah utk penjemputan di desa bulagidun, sulawesi tengah? Bisakah?",1
"Appny bagus, tp gd kota sy. Pdhal gampang bgt. Ayukk buka cabang d Surabaya Kota",0
Yuk kapan lagi buang sampah bisa dapat uang sekaligus berkontribusi jaga lingkungan...,1
"Bugx keterlaluan,benar2 aplikasi sampah",-1
Aplikasi ini sangat bgus dan sngat berguna.,1
Untuk wilayah sulawesi barat khususnya mamuju belum ada kah...!?! Kapan masuk di kota mamuju...!?!,1
Kenapa tidak bisa simpan alamat ?? Jd tidak bisa digunakan,-1
maa sya Allah keren semoga bisa bermanfaat bagi orang banyak,1
"Tolong dicantumkan kota Semarang, saya perlu aplikasi ini. Terimakasih",1
fitur pembatalan dan perubahan jadwal penjemputan tolong diadakan,0
Sayang sekali ga ada di bandung & cimahi,0
"Wilayah kota nya tidak ada wilayah Tangerang Kota ya,",0
Ini ga ada pilihan sampah rumah tangga ya,-1
Medan gak ada ya kak Tolong ya wilayah lokasinya diperbanyak,1
"Apakah bisa menerima sampah kayu? Seperti serbuk kayu ,sisa potongan potongan,? Saya punya banyak",0
Aplikasinya inovatif dan memberi kemudahan untuk orang yang membutuhkan,1
Perluas wilayahnya kak. Makasihh sudah buat app sebagus ini,1
"Depok belum tersedia, maaf uninstall",0
Kurang berlaku untuk daerah kalimantan contoh seperti balikpapan dan samarinda,-1
Hanya utk makasar aja kah pick upnya? Apakah di surabaya sudah ada cabang?,0
Nama kota ku nggak ada gimana donk apa nggak bisa joint ke aplikasi ini ?,-1
Lamakumi cri aplikasi yg kayak bgini. recomended lah.,1
Kalau untuk ban bekas apakah bisa disini tidak tertera soalnya..,1
Min mau saran dong tambahin sampah baju bekas yang gak layak pakai,1
"Sangat bagus, dalam hal membantu",1
Aplikasi yg sangat bermanfaat.. kerennn,1
Semoga makin berkembang dan semoga bisa lebih baik,1
Alamatnya kurang banyak cuma bs jakarta ama pare pare doank huffftt kecowaakk,-1
Semoga makin lebih baik dan berkembang,1
Semangat terus MallSampah. Semoga sentiasa memberi manfaat utk banyak orang.,1
"aplikasi yang harus di dukung untuk saat ini, semangat mallsampah #UbahJadiKebaikan",1
Sangat Membantu Masyarakat dan Pemerintah,1
bukan lagi membuang sampah tapi menjual sampah 👍👍👍,1
Apakah Aplikasi Ini Sudah bisa di gunakan di kota palopo??,1
Bisa melakukan daur ulang sampah dirumah segampang itu astaga,1
Lokasi mana saja.. Apakah bisa di Sulawesi Selatan Kabupaten bantaeng,0
"kak daerah Jawa tengah dong adain juga , tysm 🙌🏼",1
Buat mall sampah...boleh tahu itu sampahnya yang udah terkumpul selanjutñya akan diapakan yah?,1
Sangat berguna karena sy sngt malas prgi buang sampah,1
sangat membantu untuk menanggulangi masalah sampah di masyarakat.,1
